"filename", "language", "C#", "comment", "blank", "total"
"c:\Users\danie\Desktop\symfonia-mistrzow-game\Assets\Scripts\UI\Board\BoardMusicCard\MusicCardCostView.cs", "C#", 21, 0, 2, 23
"c:\Users\danie\Desktop\symfonia-mistrzow-game\Assets\Scripts\UI\Board\BoardMusicCard\MusicCardSingleCostView.cs", "C#", 19, 0, 1, 20
"c:\Users\danie\Desktop\symfonia-mistrzow-game\Assets\Scripts\UI\Board\BoardPlayerPanel\BoardPlayersPanelPresenter.cs", "C#", 9, 0, 4, 13
"c:\Users\danie\Desktop\symfonia-mistrzow-game\Assets\Scripts\UI\Board\BoardPlayerPanel\BoardPlayersPanelView.cs", "C#", 20, 0, 6, 26
"c:\Users\danie\Desktop\symfonia-mistrzow-game\Assets\Scripts\UI\Board\BoardPlayerPanel\BoardPlayersPanelViewModel.cs", "C#", -6, 0, -1, -7
"c:\Users\danie\Desktop\symfonia-mistrzow-game\Assets\Scripts\UI\Board\BoardPresenter.cs", "C#", 25, 0, 4, 29
"c:\Users\danie\Desktop\symfonia-mistrzow-game\Assets\Scripts\UI\Board\BoardView.cs", "C#", 24, 0, 7, 31
"c:\Users\danie\Desktop\symfonia-mistrzow-game\Assets\Scripts\UI\CreateGameWindow\CreateGameWindowPresenter.cs", "C#", 12, 0, 2, 14
"c:\Users\danie\Desktop\symfonia-mistrzow-game\Assets\Scripts\UI\CreatePlayerWindow\CreatePlayerWindowPresenter.cs", "C#", 0, 0, 1, 1
"c:\Users\danie\Desktop\symfonia-mistrzow-game\Assets\Scripts\UI\CreatePlayerWindow\CreatePlayerWindowView.cs", "C#", 3, 0, 4, 7
"c:\Users\danie\Desktop\symfonia-mistrzow-game\Assets\Scripts\UI\CreatePlayerWindow\PlayerImageElement.cs", "C#", 19, 0, 3, 22
"c:\Users\danie\Desktop\symfonia-mistrzow-game\Assets\Scripts\UI\MusicCardDetailsPanel\DetailsMusicCardView.cs", "C#", -22, 0, 0, -22
"c:\Users\danie\Desktop\symfonia-mistrzow-game\Assets\Scripts\UI\MusicCardDetailsPanel\MusicCArdDetailsPanelCloseForReservedAnimationController.cs", "C#", 17, 0, 4, 21
"c:\Users\danie\Desktop\symfonia-mistrzow-game\Assets\Scripts\UI\MusicCardDetailsPanel\MusicCardDetailsPanelOpenFromBoardAnimationController.cs", "C#", 28, 0, 4, 32
"c:\Users\danie\Desktop\symfonia-mistrzow-game\Assets\Scripts\UI\MusicCardDetailsPanel\MusicCardDetailsPanelPresenter.cs", "C#", -31, -2, -9, -42
"c:\Users\danie\Desktop\symfonia-mistrzow-game\Assets\Scripts\UI\MusicCardDetailsPanel\MusicCardDetailsPanelView.cs", "C#", -6, -10, 1, -15
"c:\Users\danie\Desktop\symfonia-mistrzow-game\Assets\Scripts\UI\MusicCardDetailsPanel\MusicCardDetailsPanelViewModel.cs", "C#", -91, 0, -20, -111
"c:\Users\danie\Desktop\symfonia-mistrzow-game\Assets\Scripts\UI\StartPageWindow\StartPagePresenter.cs", "C#", 12, 0, 2, 14
"c:\Users\danie\Desktop\symfonia-mistrzow-game\Assets\Scripts\UI\StartTurnWindow\StartTurnWindowPresenter.cs", "C#", -29, 0, -4, -33
"c:\Users\danie\Desktop\symfonia-mistrzow-game\Assets\Scripts\UI\StartTurnWindow\StartTurnWindowView.cs", "C#", 4, 0, 0, 4
"c:\Users\danie\Desktop\symfonia-mistrzow-game\Assets\Scripts\UI\StartTurnWindow\StartTurnWindowViewModel.cs", "C#", -37, 0, -8, -45
"Total", "-", 1, -16, 1, -14
